id,title,description,duration,price,teacher_id,cover_image_url,created_at,updated_at,vimeo_url,focus,equipment,card_bg_video,seo_title,seo_meta_description,is_featured,is_free
1d64292d-79b0-4a98-b854-66d86ca612f3,Prenatal ~ Strong & Stable,"Let's break down a flow, to accommodate nausea, fatigue — and a belly! Understand why and how we use props to support your changing body. 
<br/><br/>
In this tutorial, we'll build some heat and energy through functional movements, paired with breath.",30,,70606142-c19b-44e7-9ef9-aadbf0e04351,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/prenatal_strong_and_stable-COVER.jpg,2025-03-13 13:15:29.471551+00,2025-03-13 13:15:29.471551+00,https://player.vimeo.com/video/851878439,"Standing, Energy Flow, Gentle Strength",,,Prenatal ~ Strong & Stable by Alef Farner | The Fold Online,"Women, join Prenatal ~ Strong & Stable by Alef Farner at The Fold Online. Modify flows for nausea, fatigue, and a growing belly. Understand prop support and build energy.",false,false
1d7f23c6-1585-4760-beea-d99dbe9de437,Obliques Challenge,Let's work on strengthening the obliques for a stronger core and a pain free back.,20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/The-Fold-obliques-low.jpg,2025-03-13 13:15:30.551651+00,2025-03-13 13:15:30.551651+00,https://player.vimeo.com/video/917060767,"Core, Back Strenght",,,Obliques Challenge - Pilates with Pscale | The Fold Online,Let's work on strengthening the obliques for a stronger core and a pain free back. 20min Online Pilates class with Pascale.,false,false
202e0996-3969-43b5-98f7-02c31d93e3ad,Meditation for when you don't want to meditate,This is for those of you who want to meditate but finding resistance in your mind. Bring your busy mind to this 10 minute meditation and together we will create more space between the thoughts.,10,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/meditation-cover-1.jpg,2025-03-13 13:15:27.287803+00,2025-03-13 13:15:27.287803+00,https://player.vimeo.com/video/804307221,"Grounding, Unwinding",,,Meditation for when you don't want to meditate - The Fold Online,"Join ""Meditation for When You Don't Want to Meditate"" on The Fold Online. Overcome resistance with this 10-minute meditation, creating space between thoughts.",false,false
2092964e-28de-409c-b60b-8ddfa551e423,Yin to triumph over a tough day,"- Tough day? anxious? Tired, yet Wired? Mind replaying the same situation or conversation over and over? Grant yourself permission to rest and digest.Symptoms of stress imprisoned in the mind and filtered down into the feeling body can be released with mindful attention and this simple pranayama to feel through and clear, ready for bed and the reset it brings.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Yin-to-triumph-over-a-tough-day.jpg,2025-03-13 13:15:23.518051+00,2025-03-13 13:15:23.518051+00,https://player.vimeo.com/video/481132305,"Release, Stretch muscles around hips & back-body, Breath work",,,Yin Yoga for Stress Relief | 30 Min Online Session,Relax and unwind with this 30-minute Yin Yoga session designed to release stress and calm the mind. Join us online for a rejuvenating experience.,false,false
2098facb-a488-44c4-bff3-359070340726,Strength Flow,Let's find a flow through this dynamic and strength focussed class looking at the whole body.,30,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/strength_flow-COVER.jpg,2025-03-13 13:15:31.999946+00,2025-03-13 13:15:31.999946+00,https://player.vimeo.com/video/925395301,"Strength, Breath, Core",,,,Strength and core online pilates class. Let's find a flow through this dynamic and strength focussed class looking at the whole body.,false,false
20d57b04-2029-4cb3-a1ff-d41bef15a658,Yin For Everybody,"This is a short and sweet yin class for everybody to bring calm to the end of your day. It's yin for when you don't even want to do yin, yin for those who've never done yin before and yin for when you just want to roll around on the floor. The entire class is done on your back. I know, the best! We will nourish the spine and fine total relaxation.",20,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/yin_for_everybody-Cover.jpg,2025-03-13 13:15:27.71961+00,2025-03-13 13:15:27.71961+00,https://player.vimeo.com/video/813751356,"Yin, Spinal Release, Ease",,,Yin For Everybody - The Fold Online,"Join Yin For Everybody on The Fold Online. This calming, beginner-friendly yin class is perfect for relaxation, nourishing the spine, and ending your day with ease.",false,false
2153e6ca-94cf-465d-baf9-70b0394d59a0,Connect To Centre,Intentionally movement from centre. Building heat with a traditional Surya C and adding in undulations of full body opening.,40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Connect-To-Center.jpg,2025-03-13 13:15:21.649133+00,2025-03-13 13:15:21.649133+00,https://player.vimeo.com/video/411697808,"Core, Stretch, Open",,,Connect To Centre | The Fold Online,"Women, experience Connect To Centre by The Fold Online. Intentionally move from your center, building heat with Surya C and full body opening undulations.",false,false
22eb6d8b-9d48-483e-8ad2-c7996c484011,Say Goodbye To Sore Legs,"Somewhere between not quite Yin and Slow flow we uncover this gem. Calves, Hips and Thighs sore from working out? Try these poses to ease the pain.
It works a treat.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Say-goodbye-to-sore-legs.jpg,2025-03-13 13:15:22.560105+00,2025-03-13 13:15:22.560105+00,https://player.vimeo.com/video/427891701,"Recover, Stretch",,,Goodbye Sore Legs for Women | The Fold Online,"Women, bid farewell to sore legs with this gem from Thefold Online. Between Yin and Slow Flow, ease sore calves, hips, and thighs.",false,false
23db4f5d-a119-4d96-9414-efe6e02f3371,Ovarian Energies - Pelvic Care,"This practice connects you to your ovaries. Tuning in to warm and amplifying the fire of your left ovary, your feminine (flow) and your right ovary, your inner masculine (go).<br/>
Using breath, intention, sensation and visualisation to tap into your capacity of receptivity and drive and harmonising flow and go within.",20,,60516376-7ee6-4774-b035-e8bf6d95e955,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/ovaries.jpg,2025-03-13 13:15:33.286196+00,2025-03-13 13:15:33.286196+00,https://player.vimeo.com/video/1044889195,"Breath, Visualisation, Connection",,,,Balance your feminine and masculine energies through ovarian breathwork. Learn to harmonize receptivity and drive with expert guidance on flow and intention,false,false
24fc5012-c9f6-4f08-818c-615d35efc6b7,Exploring Jalandhara Bandha,"The third practice of Amy's four-part Bandha series.<br/>
Jalandhara bandha is the upper spinal column lock, known as the chin lock (3rd Bandha). We will play with practices to strengthen the neck and bring awareness to the chin to temporarily prevent pranayama from moving up and out of the body. 
<br/><br/>
A great practice if you spend a lot of the day at a desk to reset the upper spine, neck and upper back.",40,,fc716140-f312-4b2c-ab4b-5e12ccae8772,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/jalandhara_bandha-COVER.jpg,2025-03-13 13:15:33.151768+00,2025-03-13 13:15:33.151768+00,https://player.vimeo.com/video/1021375900,"Kneck & Shoulder Release, Bandha",,,,"Explore Jalandhara Bandha in Amy's 30-min yoga class. Strengthen neck, improve posture, and reset upper spine. Ideal for desk workers.",false,false
2565d309-d4d9-40f5-a001-3c1ed0d2dff6,Posture Reset,"A quick cheeky upper body class, add it anywhere in your day.Exploring mobility, chest opening and re-alignment.Light to medium resistance band is recommended Props: Resistance band – recommended",10,,c8792748-d6ee-43ec-8328-2a348930c221,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Posture-Reset.jpg,2025-03-13 13:15:25.293922+00,2025-03-13 13:15:25.293922+00,https://player.vimeo.com/video/558592964,"Upper Body, Posture",,,Women's Posture Reset Pilates | 12 Min Upper Body Workout,"Realign your posture with Erin's invigorating Women's Posture Reset Pilates session. Enhance mobility, open your chest, and improve alignment for better posture.",false,false
25e06663-21a3-4948-9145-4463e3526868,Total body 2,"A full-body Pilates workout focusing on strength and alignment. This carefully designed practice targets all muscle groups, helping you feel grounded, powerful, and balanced.<br/>
We'll build core strength, improve posture, and enhance body awareness through a series of exercises suitable for all levels. By combining challenging sequences with mindful breathing, you'll develop a strong foundation for movement in daily life.",30,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/total-body-2-COVER.jpg,2025-03-13 13:15:32.365252+00,2025-03-13 13:15:32.365252+00,https://player.vimeo.com/video/949598243,"Strength, Aligment, Core",,,,"A full-body Pilates workout focusing on strength and alignment. A practice targeting all muscle groups, helping you feel powerful, and balanced.",false,false
25fc972d-8ac1-4998-96f1-2cf551e91909,Wisdom Body Flow,"Part 4 of the Kosha series.<br/>
Can be practised as a stand alone class or following the series<br/><br/>
This vinyasa flow class explores your wisdom body or vinjanamaya kosha. This is our ability to connect to a deeper knowing and to see the bigger picture. We will play with inversions and work to develop a sense of confidence and trust.",40,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cathleen-Santoso-JANET_VINJANAMAYAKOSHA-Cover.jpg,2025-03-13 13:15:31.459235+00,2025-03-13 13:15:31.459235+00,https://player.vimeo.com/video/944754299,"Flow, Inversions",,https://thefold.s3.ap-southeast-2.amazonaws.com/VINJANAMAYAKOSHA+GIF.mp4,Wisdom Body Flow | Vinyasa class by Janet Gooding | The Fold,Wisdom Body Flow yoga class by Jane | This vinyasa flow class explores your wisdom body or vinjanamaya kosha. 40 min.,false,false
2602d479-74a3-4d8f-8e1e-37ef6abf4c0f,Meditation ~ Comfort,"Cosy up and get comfy. In this meditation we explore the comfortable dwellings within our experience. While honouring the nature of our own experience, we drift in and out of the different realms of comfort and pleasure present in our meditation.",10,,f342e030-834b-4ce1-9fd2-965547635584,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Meditation-To-Open-Your-Yoga-Practice-3.jpg,2025-03-13 13:15:26.037119+00,2025-03-13 13:15:26.037119+00,https://player.vimeo.com/video/602185644,,,,Cozy Comfort Meditation | 10 Min Online Session,Explore comfort and pleasure in this cozy 10-minute online meditation. Settle in and drift through realms of relaxation and ease.,false,false
278ac959-1198-4426-b18f-e1ec1d41267a,Baby Got Balance,"Challenge your stability as you surf the soles of your feet and recruit the strength of the legs  to maintain the balance.

",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Baby-got-balance.jpg,2025-03-13 13:15:22.682287+00,2025-03-13 13:15:22.682287+00,https://player.vimeo.com/video/431795939,"Strength, Balance",,,Baby Got Balance | 30-Minute Vinyasa Yoga Class | The fold Online,"Join Baby Got Balance, a 30-min Vinyasa yoga class by Thefold Online. Challenge your stability, surf the soles of your feet, and recruit leg strength to maintain balance.",false,false
27d5557a-7568-4ccd-baf9-84fab8f8ddcf,Some Like It Hot,"– Let’s chase that hit of heat with repetitive spinal mobility waves then uses that awakening to recruit the strength of the core and opening of shoulders and upper back. Followed by malasana and plank variations peppered through to strengthen the core, lower back and TONE baby TONE. ",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-some-like-it-hot.jpg,2025-03-13 13:15:23.225082+00,2025-03-13 13:15:23.225082+00,https://player.vimeo.com/video/452792764,"Heating, Spinal Mobility, Tones lower body.",,,30-Minute Vinyasa Yoga Class | Some Like It Hot,"Some Like It Hot! Join this 30-minute Vinyasa yoga class for spinal mobility waves, core strengthening, and shoulder opening. Tone with malasana and plank variations.",false,false
2c9b9df9-b43b-4a31-9f5d-9b021f53b247,Full Body Quickie,"Get out of your head and into your body with this creative flow! We will do a sequence that takes us around the mat, inviting you to stay really present with your practice. <br/>The flow includes lots hip openers and twists to leave you feeling spacious and present. ",30,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Full-Body-Quickie-Cover.jpg,2025-03-13 13:15:30.222188+00,2025-03-13 13:15:30.222188+00,https://player.vimeo.com/video/909056359,"Hip Opening, Twists",,https://thefold.s3.ap-southeast-2.amazonaws.com/Full+Body+Quickie+GIF.mp4,Full Body Quickie | Vinyasa class by Steph Wall,Vinyasa yoga class by Steph. 30min class. Hip opening & Release. Get out of your head and into your body with this creative flow,false,false
2cecd883-a062-4589-8c24-ee3f713e4a56,Deep Core & Pelvic Floor Muscles,"This class will help you find new ways to feel, activate and strengthen the core and pelvic floor muscles.",20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Deep-core-pelvic-floor-muscles-low.jpg,2025-03-13 13:15:30.468457+00,2025-03-13 13:15:30.468457+00,https://player.vimeo.com/video/917135980,"Core, Strength, Grounding",,,Deep Core & Pelvic Floor Muscles - Pilates with Pascale,"This online pilates class with Pascale will help you find new ways to feel, activate and strengthen the core and pelvic floor muscles.",false,false
